"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"JVRR","17","08","42","NORTHUMBERLAND      ","0","0","0","291","551","0","0","3 ","2","","2017","291","0","0","097","42C097","","","","0","",
"ESPN","17","08","42","CHESTER             ","0","0","0","2466","1544","0","0","3 ","2","","2017","2466","0","0","029","42C029","","","","0","",
"LVRR","17","08","42","NORTHUMBERLAND      ","0","0","0","4456","5195","0","0","3 ","2","","2017","4456","0","0","097","42C097","","","","0","",
"PAM ","17","08","42","ALLEGHENY           ","0","0","5","5","240","0","0","3 ","2","","2017","0","0","0","003","42C003","","","","0","",
"MIDH","17","08","42","DAUPHIN             ","0","0","0","335","735","19368","1614","3 ","2","","2017","25","310","0","043","42C043","","","","0","",
"NCRA","17","08","42","YORK                ","0","0","0","510","806","24060","1862","3 ","2","","2017","0","510","0","133","42C133","","","","0","",
"NCIR","17","08","42","LAWRENCE            ","0","0","276","276","976","0","0","3 ","2","","2017","0","0","0","073","42C073","","","","0","",
"JVRR","17","09","42","NORTHUMBERLAND      ","0","0","0","226","427","0","0","3 ","2","","2017","226","0","0","097","42C097","","","","0","",
"LVRR","17","09","42","NORTHUMBERLAND      ","0","0","0","3780","4566","0","0","3 ","2","","2017","3780","0","0","097","42C097","","","","0","",
"NBER","17","09","42","NORTHUMBERLAND      ","0","0","0","3063","2129","0","0","3 ","2","","2017","3063","0","0","097","42C097","","","","0","",
"NSHR","17","09","42","NORTHUMBERLAND      ","0","0","0","1089","5496","0","0","3 ","2","","2017","1089","0","0","097","42C097","","","","0","",
"SVRR","17","09","42","NORTHUMBERLAND      ","0","0","0","198","84","0","0","3 ","2","","2017","198","0","0","097","42C097","","","","0","",
"UCIR","17","09","42","NORTHUMBERLAND      ","0","0","0","573","369","0","0","3 ","2","","2017","573","0","0","097","42C097","","","","0","",
"BVRY","17","09","42","CHESTER             ","0","0","1515","1515","2556","0","0","3 ","2","","2017","0","0","0","029","42C029","","","","0","",
"NSHR","17","11","42","NORTHUMBERLAND      ","0","0","0","1030","5277","0","0","3 ","2","","2017","1030","0","0","097","42C097","","","","0","",
"SVRR","17","11","42","NORTHUMBERLAND      ","0","0","0","173","91","0","0","3 ","2","","2017","173","0","0","097","42C097","","","","0","",
"UCIR","17","11","42","NORTHUMBERLAND      ","0","0","0","671","390","0","0","3 ","2","","2017","671","0","0","097","42C097","","","","0","",
"CFWR","17","09","47","WARREN              ","0","0","156","591","743","0","0","3 ","3","","2017","435","0","0","177","47C177","","","","0","",
"KXHR","17","10","47","KNOX                ","0","0","237","1414","2343","72716","2139","3 ","3","","2017","911","266","0","093","47C093","","","","0","",
"TSRR","17","09","47","MAURY               ","0","0","370","3410","5180","0","0","3 ","3","","2017","3040","0","0","119","47C119","","","","0","",
"CFWR","17","10","47","WARREN              ","0","0","138","652","817","0","0","3 ","3","","2017","514","0","0","177","47C177","","","","0","",
"SQVR","17","07","47","MARION              ","0","0","0","149","287","0","0","3 ","3","","2017","149","0","0","115","47C115","","","","0","",
"WHOE","17","07","47","BEDFORD             ","0","0","0","42","106","0","0","3 ","3","","2017","42","0","0","003","47C003","","","","0","",
"SQVR","17","01","47","MARION              ","0","0","0","195","429","0","0","3 ","3","","2017","195","0","0","115","47C115","","","","0","",
"WHOE","17","01","47","BEDFORD             ","0","0","0","37","60","0","0","3 ","3","","2017","37","0","0","003","47C003","","","","0","",
"WTNN","17","04","47","MADISON             ","0","0","456","5371","3236","0","0","3 ","3","","2017","4915","0","0","113","47C113","","","","0","",
"NERR","17","02","47","WILSON              ","0","0","1206","3666","4273","0","0","3 ","3","","2017","2460","0","0","189","47C189","","","","0","",
"NWR ","17","02","47","WILSON              ","0","0","957","957","615","0","0","3 ","3","","2017","0","0","0","189","47C189","","","","0","",
"WHOE","17","10","47","BEDFORD             ","0","0","0","54","78","0","0","3 ","3","","2017","54","0","0","003","47C003","","","","0","",
"ECTB","17","10","47","HAMILTON            ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TVRM","17","10","47","HAMILTON            ","0","0","24","1452","7406","179355","10170","3 ","3","","2017","0","1428","0","065","47C065","BLOCKS 12, 16 AND 17 - INCREASE OVER AVERAGE DUE TO HALLOWEEN TRAINS, INCREASE IN LOCAL TRAIN RIDERS","HIP AND TRIPS TO SUMMERVILLE, GA. BLOCK 15 - INCREASE DUE TO ADDITIONAL TRAIN OPERATIONS AND HALLOWE","EN TRAINS. ","210","",
"MATA","17","10","47","SHELBY              ","0","0","0","0","0","0","0","6 ","3","","2017","0","0","0","157","47C157","MATARAIL SERVICE IS CURRENTLY SHUT DOWN FOR VEHICLE MAINTENANCE. IT IS UNKNOWN AT THIS TIME AS TO WH","EN RAIL SERVICE WILL RESUME OPERATIONS. ","","139","",
"MATA","17","07","47","SHELBY              ","0","0","0","0","0","0","0","6 ","3","","2017","0","0","0","157","47C157","MATARAIL SERVICE IS CURRENTLY SHUT DOWN FOR VEHICLE MAINTENANCE. IT IS UNKNOWN AT THIS TIME AS TO WH","EN RAIL SERVICE WILL RESUME OPERATION.","","138","",
"ECTB","17","07","47","HAMILTON            ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TSRR","17","08","47","MAURY               ","0","0","342","3282","5698","0","0","3 ","3","","2017","2940","0","0","119","47C119","","","","0","",
"UCTR","17","12","47","OBION               ","0","0","238","238","185","0","0","5 ","3","","2017","0","0","0","131","47C131","","","","0","",
"CFWR","17","11","47","WARREN              ","0","0","149","641","761","0","0","3 ","3","","2017","492","0","0","177","47C177","","","","0","",
"CFWR","17","12","47","WARREN              ","0","0","135","459","614","0","0","3 ","3","","2017","324","0","0","177","47C177","","","","0","",
"TSRR","17","12","47","MAURY               ","0","0","414","3704","4401","0","0","3 ","3","","2017","3290","0","0","119","47C119","","","","0","",
"ALLN","17","10","42","BERKS               ","0","0","0","504","343","15712","1964","3 ","2","","2017","56","448","0","011","42C011","","","","0","",
"MVRY","17","11","42","JEFFERSON           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"CUOH","17","11","42","JEFFERSON           ","0","0","1488","16073","11572","0","0","3 ","2","","2017","14585","0","0","065","42C065","","","","0","",
"OHCR","17","11","42","JEFFERSON           ","0","0","0","1988","1301","0","0","3 ","2","","2017","1988","0","0","065","42C065","","","","0","",
"OSRR","17","11","42","JEFFERSON           ","0","0","0","1288","1110","0","0","3 ","2","","2017","1288","0","0","065","42C065","","","","0","",
"POHC","17","11","42","JEFFERSON           ","0","0","1370","1370","1815","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"WCOR","17","11","42","TIOGA               ","0","0","36","498","1090","0","0","3 ","2","","2017","462","0","0","117","42C117","","","","0","",
"WTRM","17","11","42","JEFFERSON           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"YARR","17","11","42","JEFFERSON           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"YB  ","17","11","42","JEFFERSON           ","0","0","642","904","1239","0","0","3 ","2","","2017","262","0","0","065","42C065","","","","0","",
"AVR ","17","11","42","ALLEGHENY           ","0","0","0","6614","6570","0","0","3 ","2","","2017","6614","0","0","003","42C003","","","","0","",
"DCR ","17","11","42","ALLEGHENY           ","0","0","0","9847","5261","0","0","5 ","2","","2017","9847","0","0","003","42C003","","","","0","",
"OHIO","17","11","42","ALLEGHENY           ","0","0","0","310","1508","0","0","3 ","2","","2017","310","0","0","003","42C003","","","","0","",
"SWP ","17","11","42","ALLEGHENY           ","0","0","0","2756","2702","0","0","3 ","2","","2017","2756","0","0","003","42C003","","","","0","",
"AOR ","17","11","42","JEFFERSON           ","0","0","120","120","123","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"BPRR","17","11","42","JEFFERSON           ","0","0","17568","37290","25175","0","0","2 ","2","","2017","19722","0","0","065","42C065","","","","0","",
"RBMN","17","09","42","BERKS               ","0","0","0","20134","38023","323582","13024","3 ","2","","2017","18708","1426","0","011","42C011","PLEASE NOTE THAT THE PASSENGER MILES OPERATED WILL SHOW A SUBSTANTIAL INCREASE DUE TO FALL PASSENGER"," TRAIN OPERATIONS.","","118","",
"NHRR","17","09","42","BUCKS               ","0","0","80","1564","493","30541","3028","3 ","2","","2017","45","1439","0","017","42C017","","","","0","",
"PN  ","17","09","42","MONTGOMERY          ","0","0","101","992","632","0","0","3 ","2","","2017","891","0","0","091","42C091","","","","0","",
"TYBR","17","10","42","BUCKS               ","0","0","26","52","431","0","0","3 ","2","","2017","26","0","0","017","42C017","","","","0","",
"MIDH","17","09","42","DAUPHIN             ","0","0","0","143","389","6048","504","3 ","2","","2017","21","122","0","043","42C043","","","","0","",
"UMP ","17","10","42","MONTGOMERY          ","0","0","330","330","551","0","0","3 ","2","","2017","0","0","0","091","42C091","","","","0","",
"SRC ","17","09","42","LANCASTER           ","0","0","0","1802","13095","286797","53111","3 ","2","","2017","136","1630","36","071","42C071","","","","0","",
"SEPA","17","09","42","PHILADELPHIA        ","0","0","0","453550","323128","39144420","2737372","6 ","2","","2017","0","453550","0","101","42C101","","","","0","",
"LSX ","17","04","42","LUZERNE             ","0","0","0","730","452","0","0","3 ","2","","2017","730","0","0","079","42C079","","","","0","",
"AWRR","17","01","48","TRAVIS              ","0","0","0","6676","8703","0","0","3 ","5","","2017","6676","0","0","453","48C453","","","","0","",
"LBWR","17","01","48","LUBBOCK             ","0","0","0","3033","5233","0","0","3 ","5","","2017","3033","0","0","303","48C303","","","","0","",
"GTLS","17","05","48","JEFFERSON           ","0","0","124","124","944","0","0","3 ","5","","2017","0","0","0","245","48C245","","","","0","",
"GTLS","17","06","48","JEFFERSON           ","0","0","120","120","926","0","0","3 ","5","","2017","0","0","0","245","48C245","","","","0","",
"GTLS","17","07","48","JEFFERSON           ","0","0","134","134","1172","0","0","3 ","5","","2017","0","0","0","245","48C245","","","","0","",
"TCT ","17","07","48","GALVESTON           ","0","0","4044","4044","4250","0","0","6 ","5","","2017","0","0","0","167","48C167","","","","0","",
"PNR ","17","04","48","HUTCHINSON          ","0","0","4359","5739","4359","0","0","3 ","5","","2017","1380","0","0","233","48C233","","","","0","",
"OLTX","17","03","48","HARRIS              ","0","0","34","34","450","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"PMSW","17","03","48","LUBBOCK             ","0","0","18","18","760","0","0","3 ","5","","2017","0","0","0","303","48C303","","","","0","",
"FRRV","17","03","48","HARRIS              ","0","0","92","92","873","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"GRD ","17","03","48","LA SALLE            ","0","0","182","182","1539","0","0","3 ","5","","2017","0","0","0","283","48C283","","","","0","",
"GRR ","17","03","48","WILLIAMSON          ","0","0","1242","1242","2339","0","0","3 ","5","","2017","0","0","0","491","48C491","","","","0","",
"TXPF","17","01","48","TOM GREEN           ","0","0","1050","10240","3371","0","0","3 ","5","","2017","9190","0","0","451","48C451","HOURS AND MILES ARE STEADY FOR SEASONAL TRAFFIC, ONE EMPLOYEE INJURY REPORTED FOR THIS MONTH","","","92","",
"JCIV","17","01","48","HARRIS              ","0","0","69","69","689","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"WTJR","17","01","48","TARRANT             ","0","0","163","924","1416","0","0","3 ","5","","2017","761","0","0","439","48C439","","","","0","",
"BRG ","17","01","48","CAMERON             ","0","0","6408","6408","5199","0","0","3 ","5","","2017","0","0","0","061","48C061","","","","0","",
"GTLS","17","08","48","JEFFERSON           ","0","0","120","120","1120","0","0","3 ","5","","2017","0","0","0","245","48C245","","","","0","",
"GTLS","17","09","48","JEFFERSON           ","0","0","120","120","1174","0","0","3 ","5","","2017","0","0","0","245","48C245","","","","0","",
"GTLS","17","10","48","JEFFERSON           ","0","0","124","124","1184","0","0","3 ","5","","2017","0","0","0","245","48C245","","","","0","",
"GTLS","17","11","48","JEFFERSON           ","0","0","120","120","1116","0","0","3 ","5","","2017","0","0","0","245","48C245","","","","0","",
"GTLS","17","12","48","JEFFERSON           ","0","0","120","120","1150","0","0","3 ","5","","2017","0","0","0","245","48C245","","","","0","",
"DCTA","17","04","48","DENTON              ","0","0","10","27433","700","926268","44108","6 ","5","","2017","0","27423","0","121","48C121","","","","0","",
"XTGS","17","04","48","HARRIS              ","0","0","33994","33994","16997","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"BRG ","17","04","48","CAMERON             ","0","0","6654","6654","5963","0","0","3 ","5","","2017","0","0","0","061","48C061","","","","0","",
"SSC ","17","03","48","TAYLOR              ","0","0","0","179","593","0","0","3 ","5","","2017","179","0","0","441","48C441","","","","0","",
"CHR ","17","09","42","CARBON              ","0","0","402","666","475","0","0","3 ","2","","2017","264","0","0","025","42C025","","","","0","",
"TYBR","17","09","42","BUCKS               ","0","0","0","27","444","0","0","3 ","2","","2017","27","0","0","017","42C017","","","","0","",
"UMP ","17","09","42","MONTGOMERY          ","0","0","315","315","511","0","0","3 ","2","","2017","0","0","0","091","42C091","","","","0","",
"URR ","17","09","42","ALLEGHENY           ","0","0","5689","8645","39767","0","0","3 ","2","","2017","2956","0","0","003","42C003","","","","0","",
"DLSR","17","09","42","WAYNE               ","0","0","0","660","357","18280","584","3 ","2","","2017","400","260","0","127","42C127","","","","0","",
"DLSR","17","10","42","WAYNE               ","0","0","0","1090","405","93440","3055","3 ","2","","2017","250","840","0","127","42C127","","","","0","",
"EV  ","17","04","42","BLAIR               ","0","0","51","750","1969","14184","1773","3 ","2","","2017","513","96","90","013","42C013","","","","0","",
"SH  ","17","12","42","DAUPHIN             ","0","0","300","300","2604","0","0","3 ","2","","2017","0","0","0","043","42C043","","","","0","",
"PAM ","17","05","42","ALLEGHENY           ","0","0","5","5","240","0","0","3 ","2","","2017","0","0","0","003","42C003","","","","0","",
"WAKS","17","03","42","BERKS               ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","011","42C011","NO WORKER HOURS; ALL `CLASS H` VOLUNTEERS.  SEASONAL TOURIST TRAIN; NO OPERATIONS IN MARCH, 2017.","","","97","",
"PSCC","17","11","42","FRANKLIN            ","0","0","156","156","488","0","0","3 ","2","","2017","0","0","0","055","42C055","","","","0","",
"SH  ","17","11","42","DAUPHIN             ","0","0","360","360","2730","0","0","3 ","2","","2017","0","0","0","043","42C043","","","","0","",
"SEPA","17","11","42","PHILADELPHIA        ","0","0","0","478017","376273","47337533","3310317","6 ","2","","2017","0","478017","0","101","42C101","","","","0","",
"BVRY","17","11","42","CHESTER             ","0","0","1260","1260","2338","0","0","3 ","2","","2017","0","0","0","029","42C029","","","","0","",
"DLSR","17","11","42","WAYNE               ","0","0","0","620","409","19530","1130","3 ","2","","2017","240","380","0","127","42C127","INCREASE IN WORKER HOURS AND FREIGHT MILES REFLECT TEMPORARY INCREASE IN TRAFFIC.","","","81","",
"RBMN","17","11","42","BERKS               ","0","0","0","20385","26881","208690","9068","3 ","2","","2017","19306","1079","0","011","42C011","","","","0","",
"BVRY","17","12","42","CHESTER             ","0","0","1245","1245","2431","0","0","3 ","2","","2017","0","0","0","029","42C029","","","","0","",
"JVRR","17","11","42","NORTHUMBERLAND      ","0","0","0","283","603","0","0","3 ","2","","2017","283","0","0","097","42C097","","","","0","",
"LVRR","17","11","42","NORTHUMBERLAND      ","0","0","0","3841","4683","0","0","3 ","2","","2017","3841","0","0","097","42C097","","","","0","",
"NBER","17","11","42","NORTHUMBERLAND      ","0","0","0","2952","1780","0","0","3 ","2","","2017","2952","0","0","097","42C097","","","","0","",
"SNCX","17","11","42","LACKAWANNA          ","0","0","2","193","4929","56354","2216","3 ","2","","2017","0","191","0","069","42C069","SEASONAL OPERATIONS","","","19","",
"EBG ","17","12","42","BERKS               ","0","0","9","1017","602","119532","7479","3 ","2","","2017","0","1008","0","011","42C011","SEASONAL TOURIST EXCURSIONS","","","27","",
"EZR ","17","07","42","LANCASTER           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","071","42C071","","","","0","",
"TYBR","17","11","42","BUCKS               ","0","0","0","26","451","0","0","3 ","2","","2017","26","0","0","017","42C017","","","","0","",
"TXPF","17","04","48","TOM GREEN           ","0","0","1218","14370","4032","0","0","3 ","5","","2017","13152","0","0","451","48C451","NO REPORTABLE ACCIDENTS OR INJURIES THIS MONTH, HOUR AND MILES ARE UP DUE TO COMPLETION OF M.O.W. PR","OJECTS AND CUSTOMER VOLUMES.","","128","",
"SAC ","17","03","48","BEXAR               ","0","0","0","184","634","0","0","3 ","5","","2017","184","0","0","029","48C029","","","","0","",
"SAC ","17","04","48","BEXAR               ","0","0","0","160","512","0","0","3 ","5","","2017","160","0","0","029","48C029","
","","","2","",
"SRN ","17","12","48","ORANGE              ","0","0","512","2347","2922","0","0","3 ","5","","2017","1835","0","0","361","48C361","","","","0","",
"SSC ","17","12","48","TAYLOR              ","0","0","0","179","817","0","0","3 ","5","","2017","179","0","0","441","48C441","","","","0","",
"WRRC","17","12","48","COMAL               ","0","0","826","826","3524","0","0","3 ","5","","2017","0","0","0","091","48C091","THE HOURS ARE ABOUT AVERAGE. THE MILEAGE WAS A LITTLE LOW DUE TO A LOCOMOTIVE OUT OF SERVICE AND HOL","IDAY SHUT-DOWN. ","","115","",
"TCT ","17","12","48","GALVESTON           ","0","0","4200","4200","4285","0","0","6 ","5","","2017","0","0","0","167","48C167","","","","0","",
"OLTX","17","12","48","HARRIS              ","0","0","26","26","309","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"PMSW","17","12","48","LUBBOCK             ","0","0","18","18","698","0","0","3 ","5","","2017","0","0","0","303","48C303","","","","0","",
"PTRA","17","12","48","HARRIS              ","0","0","106656","106656","47813","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"RAJX","17","12","48","BEXAR               ","0","0","7458","7458","1243","0","0","3 ","5","","2017","0","0","0","029","48C029","","","","0","",
"RCIB","17","12","48","JEFFERSON           ","0","0","153","153","2160","0","0","3 ","5","","2017","0","0","0","245","48C245","PLEASE BE ADVISED, AS OF DECEMBER 31, 2017, RESCAR CEASED RAILROAD OPERATIONS UNDER THE REPORTING MA","KE RCIB. RESCAR WISHES TO RETAIN THE REPORTING MARK (RCIB) AND THE RAILROAD NAME FOR POSSIBLE FUTURE"," USE. THE RCIB WILL NOT BE SUBMITTING AN FRA F 618","250","",
"RLAX","17","12","48","CHAMBERS            ","0","0","12972","12972","2162","0","0","3 ","5","","2017","0","0","0","071","48C071","","","","0","",
"RLGX","17","12","48","HARRIS              ","0","0","2448","2448","408","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"XTGS","17","11","48","HARRIS              ","0","0","31158","31158","15579","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"WGSH","17","10","48","HARRIS              ","0","0","0","0","3371","0","0","6 ","5","","2017","0","0","0","201","48C201","","","","0","",
"WGSH","17","11","48","HARRIS              ","0","0","0","0","2933","0","0","6 ","5","","2017","0","0","0","201","48C201","","","","0","",
"XTGS","17","03","48","HARRIS              ","0","0","33832","33832","16916","0","0","3 ","5","","2017","0","0","0","201","48C201","","","","0","",
"CMTY","17","03","48","TRAVIS              ","0","0","0","35878","1856","2911024","117380","6 ","5","","2017","0","35878","0","453","48C453","INCREASE IN MILEAGE AND RIDERSHIP FIGURES DUE TO SPECIAL EVENTS.","","","64","",
"HHRV","17","08","48","MEDINA              ","0","0","684","684","684","0","0","3 ","5","","2017","0","0","0","325","48C325","","","","0","",
"PNR ","17","11","48","HUTCHINSON          ","0","0","4520","5900","4215","0","0","3 ","5","","2017","1380","0","0","233","48C233","","","","0","",
"AWRR","17","11","48","TRAVIS              ","0","0","8821","16540","8161","0","0","3 ","5","","2017","7719","0","0","453","48C453","","","","0","",
"KXHR","17","12","47","KNOX                ","0","0","200","1758","2375","218834","6654","3 ","3","","2017","1110","448","0","093","47C093","","","","0","",
"NERR","17","12","47","WILSON              ","0","0","909","2999","3752","0","0","3 ","3","","2017","2090","0","0","189","47C189","","","","0","",
"NWR ","17","12","47","WILSON              ","0","0","777","777","322","0","0","3 ","3","","2017","0","0","0","189","47C189","","","","0","",
"MATA","17","11","47","SHELBY              ","0","0","0","0","0","0","0","6 ","3","","2017","0","0","0","157","47C157","MATARAIL SERVICE IS CURRENTLY SHUT DOWN FOR VEHICLE MAINTENANCE. IT IS UNKNOWN AT THIS TIME AS TO WH","EN RAIL SERVICE WILL RESUME OPERATION.","","138","",
"TSRR","17","06","47","MAURY               ","0","0","430","3805","4597","0","0","3 ","3","","2017","3375","0","0","119","47C119","","","","0","",
"ECTB","17","05","47","HAMILTON            ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TVRM","17","12","47","HAMILTON            ","0","0","16","962","6723","152032","23773","3 ","3","","2017","0","946","0","065","47C065","BLOCKS 12, 16 AND 17 - INCREASE OVER AVERAGE DUE LARGE NUMBER OF PASSENGERS ON CHRISTMAS TRAINS (NOR","TH POLE LIMITED, SUMMERVILLE SANTA AND DINNER TRAINS)  BLOCK 15 - INCREASE DUE TO ADDITIONAL SEASONA","L TRAIN OPERATIONS AND SPECIAL TRAINS LISTED ABOVE","250","",
"HWRV","17","12","47","POLK                ","0","0","0","226","170","33636","2578","3 ","3","","2017","0","226","0","139","47C139","","","","0","",
"MATA","17","06","47","SHELBY              ","0","0","0","0","0","0","0","6 ","3","","2017","0","0","0","157","47C157","MATA RAIL SERVICE IS CURRENTLY SHUT DOWN FOR VEHICLE MAINTENANCE. IT IS UNKNOWN AT THIS TIME AS TO W","HEN RAIL SERVICE WILL RESUME. ","","129","",
"WTNN","17","06","47","MADISON             ","0","0","423","5557","3409","0","0","3 ","3","","2017","5134","0","0","113","47C113","","","","0","",
"ECTB","17","06","47","HAMILTON            ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TKEN","17","04","47","DYER                ","0","0","822","1029","1023","0","0","3 ","3","","2017","207","0","0","045","47C045","","","","0","",
"MATA","17","02","47","SHELBY              ","0","0","0","0","0","0","0","6 ","3","","2017","0","0","0","157","47C157","MATA RAIL SERVICE IS CURRENTLY SHUT DOWN FOR VEHICLE MAINTENANCE.  IT IS UNKNOWN AT THIS TIME AS TO ","WHEN RAIL SERVICE WILL RESUME OPERATION. ","","140","",
"TSRR","17","03","47","MAURY               ","0","0","505","3825","3980","0","0","3 ","3","","2017","3320","0","0","119","47C119","","","","0","",
"NERR","17","03","47","WILSON              ","0","0","915","3470","4699","0","0","3 ","3","","2017","2555","0","0","189","47C189","","","","0","",
"NWR ","17","03","47","WILSON              ","0","0","693","693","344","0","0","3 ","3","","2017","0","0","0","189","47C189","RAILROAD WORKER HOURS AND SWITCHING MILES ARE DOWN DUE TO ONE OF OUR BIGGEST CUSTOMERS HAS SLOWED PR","ODUCTION. ","","109","",
"WTNN","17","03","47","MADISON             ","0","0","389","5621","3581","0","0","3 ","3","","2017","5232","0","0","113","47C113","","","","0","",
"SQVR","17","11","47","MARION              ","0","0","0","159","311","0","0","3 ","3","","2017","159","0","0","115","47C115","","","","0","",
"WHOE","17","11","47","BEDFORD             ","0","0","0","69","127","0","0","3 ","3","","2017","69","0","0","003","47C003","","","","0","",
"HWRV","17","03","47","POLK                ","0","0","0","44","170","7392","168","3 ","3","","2017","0","44","0","139","47C139","","","","0","",
"HWRV","17","04","47","POLK                ","0","0","0","572","170","63976","1223","3 ","3","","2017","88","484","0","139","47C139","","","","0","",
"HWRV","17","05","47","POLK                ","0","0","0","704","204","78892","1436","3 ","3","","2017","0","704","0","139","47C139","","","","0","",
"HWRV","17","06","47","POLK                ","0","0","0","924","170","78892","1436","3 ","3","","2017","0","924","0","139","47C139","","","","0","",
"HWRV","17","07","47","POLK                ","0","0","0","1100","170","98912","1788","3 ","3","","2017","0","1100","0","139","47C139","","","","0","",
"HWRV","17","08","47","POLK                ","0","0","0","660","170","59840","902","3 ","3","","2017","0","660","0","139","47C139","","","","0","",
"HWRV","17","09","47","POLK                ","0","0","0","836","170","84854","1588","3 ","3","","2017","0","836","0","139","47C139","","","","0","",
"HWRV","17","10","47","POLK                ","0","0","0","1308","170","181874","3387","3 ","3","","2017","120","1188","0","139","47C139","BLOCK 12, 16 AND 17 - HIGHER DUE TO SEASONAL TRAFFIC","","","52","",
"HWRV","17","11","47","POLK                ","0","0","0","968","170","133760","2373","3 ","3","","2017","0","968","0","139","47C139","BLOCK 12, 16 AND 17 - HIGHER DUE TO SEASONAL TRAFFIC","","","52","",
"TNTX","17","03","47","HAMILTON            ","0","0","1473","1473","1968","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TNTX","17","04","47","HAMILTON            ","0","0","1467","1467","1745","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TNTX","17","05","47","HAMILTON            ","0","0","1659","1659","2276","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TNTX","17","06","47","HAMILTON            ","0","0","1656","1656","2253","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TNTX","17","07","47","HAMILTON            ","0","0","1521","1521","2007","0","0","3 ","3","","2017","0","0","0","065","47C065","","","","0","",
"TCRM","17","06","47","DAVIDSON            ","0","0","0","438","48","121380","815","3 ","3","","2017","0","438","0","037","47C037","OPERATED 3 ROUND TRIP EXCURSIONS","","","32","",
"WTNN","17","12","47","MADISON             ","0","0","297","4181","3013","0","0","3 ","3","","2017","3884","0","0","113","47C113","","","","0","",
"WHOE","17","05","47","BEDFORD             ","0","0","0","30","43","0","0","3 ","3","","2017","30","0","0","003","47C003","","","","0","",
"NRTX","17","06","47","DAVIDSON            ","0","0","0","7963","1458","832467","18259","6 ","3","","2017","0","7963","0","037","47C037","","","","0","",
"SCTR","17","05","47","HICKMAN             ","0","0","105","105","839","0","0","3 ","3","","2017","0","0","0","081","47C081","","","","0","",
"TKEN","17","06","47","DYER                ","0","0","900","1365","1173","0","0","3 ","3","","2017","465","0","0","045","47C045","","","","0","",
"TVRM","17","06","47","HAMILTON            ","0","0","20","1335","7243","105590","8825","3 ","3","","2017","0","1315","0","065","47C065","BLOCKS 12, 16 AND 17 - INCREASE OVER AVERAGE DUE WEEKEND DINNER TRAINS, INCREASED RIDERSHIP ON LOCAL"," TRAIN, AND TRAINS CHICKAMAUGA TO SUMMERVILLE, GA. BLOCK 15 -  INCREASE DUE TO ADDITIONAL TRAIN OPER","ATIONS AND SPECIAL EVENTS. ","226","",
"SQVR","17","06","47","MARION              ","0","0","0","165","398","0","0","3 ","3","","2017","165","0","0","115","47C115","","","","0","",
"TSRR","17","10","47","MAURY               ","0","0","432","3652","4752","0","0","3 ","3","","2017","3220","0","0","119","47C119","","","","0","",
"TSRR","17","11","47","MAURY               ","0","0","462","3902","4280","0","0","3 ","3","","2017","3440","0","0","119","47C119","","","","0","",
"SUVX","17","01","41","BAKER               ","0","0","0","0","0","0","0","3 ","8","","2017","0","0","0","001","41C001","SUMPTER VALLEY RAILROAD DID NOT OPERATE IN JANUARY","","","50","",
"SUVX","17","02","41","BAKER               ","0","0","0","0","0","0","0","3 ","8","","2017","0","0","0","001","41C001","SUMPTER VALLEY RAILROAD DID NOT OPERATE IN FEBUARY","","","50","",
"COP ","17","02","41","CROOK               ","0","0","11","410","406","0","0","3 ","8","","2017","399","0","0","013","41C013","","","","0","",
