"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"AB  ","18","08","39","SUMMIT              ","0","0","1930","4010","1665","0","0","3 ","2","","2018","2080","0","0","153","39C153","","","","0","",
"HVSR","18","07","39","ATHENS              ","0","0","0","378","537","46330","2938","3 ","2","","2018","0","378","0","009","39C009","REGULAR TRAINS","","","14","",
"CWRO","18","08","39","CUYAHOGA            ","0","0","751","751","13701","0","0","3 ","2","","2018","0","0","0","035","39C035","","","","0","",
"GRRW","18","07","39","LAKE                ","0","0","0","156","349","0","0","3 ","2","","2018","156","0","0","085","39C085","SLIGHTL INCREASE IN MONTHLY CUSTOMER CAR LOADINGS","","","49","",
"WE  ","18","07","39","STARK               ","0","0","22626","91220","84159","0","0","2 ","2","","2018","68594","0","0","151","39C151","","","","0","",
"ASRY","18","07","39","RICHLAND            ","0","0","1354","3374","7002","0","0","3 ","2","","2018","2020","0","0","139","39C139","","","","0","",
"OHIC","18","08","39","JEFFERSON           ","0","0","21","73","1330","0","0","3 ","2","","2018","52","0","0","081","39C081","HOURS UP DUE TO INCREASED TRACK WORK.  FREIGHT AND YARD MILES DOWN DUE TO SLOW DOWN IN BUSINESS.","","","96","",
"WE  ","18","08","39","STARK               ","0","0","21492","90086","85236","0","0","2 ","2","","2018","68594","0","0","151","39C151","","","","0","",
"GRRW","18","08","39","LAKE                ","0","0","0","121","309","0","0","3 ","2","","2018","121","0","0","085","39C085","DECREASE IN MONTHLY CUSTOMER CAR LOADINGS DUE TO CUSTOMER STOCKPILE SUPPLIES AT FULL CAPACITY. ","","","94","",
"AA  ","18","09","39","LUCAS               ","0","0","6645","9174","12051","0","0","3 ","2","","2018","2529","0","0","095","39C095","","","","0","",
"CVSX","18","09","39","SUMMIT              ","0","0","14","3903","1920","509732","18906","3 ","2","","2018","0","3837","52","153","39C153","SCENIC TRAINS RAN TUESDAY-SUNDAY, 2 ROUND TRIPS A DAY TUESDAY-THURSDAY, 3 ROUND TRIPS FRIDAY-SUNDAY."," RAN 16 EXTRA TRAINS. OTHER TRAIN MILES CAN BE ATTRIBUTED TO THROTTLE TIME SPECIAL EVENT OPERATED IN"," CONJUNCTION W/ FT. WAYNE RR HISTORICAL SOCIETY.","248","",
"ASRY","18","09","39","RICHLAND            ","0","0","1269","2658","6054","0","0","3 ","2","","2018","1389","0","0","139","39C139","","","","0","",
"GRRW","18","09","39","LAKE                ","0","0","0","65","232","0","0","3 ","2","","2018","65","0","0","085","39C085","NORMAL VOLUME CONTINIUES. ADDITIONAL LOCOMOTIVES ACQUIRED THUS REDUCING NUMBER OF ROUND TRIPS TO CSX"," INTERCHANGE BY APPROXIMATELY 50%","","133","",
"ACJR","18","11","39","ASHTABULA           ","0","0","0","132","320","0","0","3 ","2","","2018","132","0","0","007","39C007","","","","0","",
"OSCR","18","10","39","VINTON              ","0","0","19","609","402","0","0","3 ","2","","2018","590","0","0","163","39C163","","","","0","",
"CNRX","18","11","39","WARREN              ","0","0","0","1774","226","85934","7883","3 ","2","","2018","0","1774","0","165","39C165","","","","0","",
"LSRX","18","11","39","LORAIN              ","0","0","0","61","0","3870","1075","3 ","2","","2018","0","61","0","093","39C093","ALL HOURS WORKED BY VOLUNTEERS","","","30","",
"OHIC","18","11","39","JEFFERSON           ","0","0","18","50","1095","0","0","3 ","2","","2018","32","0","0","081","39C081","HOURS DOWN DUE TO HOLIDAY AND VACATIONS.  MILES DOWN DUE TO SLOWDOWN IN BUSINESS.","","","81","",
"SRN ","18","03","48","ORANGE              ","0","0","527","2634","3414","0","0","3 ","5","","2018","2107","0","0","361","48C361","","","","0","",
"DCTA","18","03","48","DENTON              ","0","0","5","28834","640","781473","37213","6 ","5","","2018","0","28829","0","121","48C121","","","","0","",
"TCT ","18","12","48","GALVESTON           ","0","0","4927","4927","4199","0","0","6 ","5","","2018","0","0","0","167","48C167","","","","0","",
"TESR","18","12","48","CHEROKEE            ","0","0","12","1073","2182","616440","41096","5 ","5","","2018","41","1020","0","073","48C073","ALL PASSENGER TRAINS WERE 15 MILE POLAR EXPRESS CHRISTMAS TRAINS.","","","65","",
"TXOR","18","12","48","NOLAN               ","0","0","0","272","608","0","0","3 ","5","","2018","272","0","0","353","48C353","","","","0","",
"TCT ","18","02","48","GALVESTON           ","0","0","4173","4173","4246","0","0","6 ","5","","2018","0","0","0","167","48C167","","","","0","",
"TC  ","18","02","48","BELL                ","0","0","1096","1096","2112","0","0","3 ","5","","2018","0","0","0","027","48C027","","","","0","",
"GRVV","18","08","48","TARRANT             ","0","0","0","425","2120","62866","2179","3 ","5","","2018","0","425","0","439","48C439","NONE","","","4","",
"BLR ","18","08","48","HOPKINS             ","0","0","119","912","876","0","0","3 ","5","","2018","793","0","0","223","48C223","","","","0","",
"HOB ","18","08","48","RUSK                ","0","0","50","380","349","0","0","3 ","5","","2018","330","0","0","401","48C401","","","","0","",
"MCSA","18","10","48","POLK                ","0","0","48","240","500","0","0","3 ","5","","2018","192","0","0","373","48C373","","","","0","",
"BRG ","18","11","48","CAMERON             ","0","0","7260","7260","5908","0","0","3 ","5","","2018","0","0","0","061","48C061","","","","0","",
"FRRV","18","12","48","HARRIS              ","0","0","84","84","523","0","0","3 ","5","","2018","0","0","0","201","48C201","","","","0","",
"PTRA","18","10","48","HARRIS              ","0","0","106656","106656","49508","0","0","3 ","5","","2018","0","0","0","201","48C201","","","","0","",
"RVSC","18","11","48","HIDALGO             ","0","0","0","1836","3864","0","0","3 ","5","","2018","1836","0","0","215","48C215","","","","0","",
"RAJX","18","09","48","BEXAR               ","0","0","9432","9432","1572","0","0","3 ","5","","2018","0","0","0","029","48C029","","","","0","",
"TESR","18","06","48","CHEROKEE            ","0","0","12","798","1791","89750","1795","5 ","5","","2018","86","700","0","073","48C073","","","","0","",
"LDLV","18","10","48","HARRIS              ","0","0","0","0","0","0","0","6 ","5","","2018","0","0","0","201","48C201","CURRENT LDLV IS NOT ACTIVELY OPERATING. ANTICIPATE STARTING ACTIVITY IN NEAR FUTURE. ","","","84","",
"CTXR","18","05","48","MCCULLOCH           ","0","0","280","800","898","0","0","3 ","5","","2018","520","0","0","307","48C307","","","","0","",
"TXGN","18","03","48","GONZALES            ","0","0","572","1107","3377","0","0","3 ","5","","2018","535","0","0","177","48C177","NO UNUSUAL FLUCTUATIONS IN TRAIN MILES OR EMPLOYEE’S HOURS.  NO INJURIES OR DERAILMENTS TO REPORT.","","","98","",
"TXNW","18","03","48","MOORE               ","0","0","1586","2383","8559","0","0","3 ","5","","2018","797","0","0","341","48C341","NO UNUSUAL FLUCTUATIONS IN TRAIN MILES OR EMPLOYEE’S HOURS.  NO INJURIES OR DERAILMENTS TO REPORT. ","","","98","",
"TXR ","18","03","48","BROWN               ","0","0","149","490","2463","0","0","3 ","5","","2018","341","0","0","049","48C049","NO UNUSUAL FLUCTUATIONS IN TRAIN MILES OR EMPLOYEE’S HOURS.  NO INJURIES OR DERAILMENTS TO REPORT. ","","","98","",
"VREX","18","08","51","PRINCE WILLIAM      ","0","0","202","36416","31764","17502703","364329","6 ","2","","2018","0","34839","1375","153","51C153","","","","0","",
"SV  ","18","08","51","AUGUSTA             ","0","0","0","802","544","0","0","3 ","2","","2018","802","0","0","015","51C015","","","","0","",
"VREX","18","10","51","PRINCE WILLIAM      ","0","0","193","34901","27554","17552613","367645","6 ","2","","2018","0","33391","1317","153","51C153","","","","0","",
"BCR ","18","10","51","NORTHAMPTON         ","0","0","0","0","0","0","0","3 ","2","","2018","0","0","0","131","51C131","","","","0","",
"SV  ","18","03","51","AUGUSTA             ","0","0","0","718","520","0","0","3 ","2","","2018","718","0","0","015","51C015","","","","0","",
"BCR ","18","02","51","NORTHAMPTON         ","0","0","0","740","935","0","0","3 ","2","","2018","740","0","0","131","51C131","","","","0","",
"SV  ","18","05","51","AUGUSTA             ","0","0","0","706","496","0","0","3 ","2","","2018","706","0","0","015","51C015","","","","0","",
"BB  ","18","05","51","BUCKINGHAM          ","0","0","0","6355","13442","0","0","3 ","2","","2018","6355","0","0","029","51C029","","","","0","",
"VREX","18","07","51","PRINCE WILLIAM      ","0","0","185","33618","26834","16376308","342090","6 ","2","","2018","0","31873","1560","153","51C153","","","","0","",
"VREX","18","06","51","PRINCE WILLIAM      ","0","0","185","34732","26953","16905703","354165","6 ","2","","2018","0","31838","2709","153","51C153","","","","0","",
"BCR ","18","08","51","NORTHAMPTON         ","0","0","0","0","0","0","0","3 ","2","","2018","0","0","0","131","51C131","","","","0","",
"NPB ","18","06","51","CHESAPEAKE          ","0","0","6372","6372","5707","0","0","6 ","2","","2018","0","0","0","550","51C550","","","","0","",
"SV  ","18","09","51","AUGUSTA             ","0","0","0","644","472","0","0","3 ","2","","2018","644","0","0","015","51C015","","","","0","",
"SV  ","18","04","51","AUGUSTA             ","0","0","0","648","464","0","0","3 ","2","","2018","648","0","0","015","51C015","","","","0","",
"BB  ","18","01","51","BUCKINGHAM          ","0","0","0","5330","12297","0","0","3 ","2","","2018","5330","0","0","029","51C029","","","","0","",
"SV  ","18","01","51","AUGUSTA             ","0","0","0","720","640","0","0","3 ","2","","2018","720","0","0","015","51C015","","","","0","",
"BB  ","18","04","51","BUCKINGHAM          ","0","0","0","5440","12193","0","0","3 ","2","","2018","5440","0","0","029","51C029","","","","0","",
"SV  ","18","02","51","AUGUSTA             ","0","0","0","644","480","0","0","3 ","2","","2018","644","0","0","015","51C015","","","","0","",
"VREX","18","01","51","PRINCE WILLIAM      ","0","0","185","34644","24784","16688247","349525","6 ","2","","2018","0","31753","2706","153","51C153","","","","0","",
"VREX","18","04","51","PRINCE WILLIAM      ","0","0","185","34732","27875","16887107","354857","6 ","2","","2018","0","31838","2709","153","51C153","","","","0","",
"NPB ","18","04","51","CHESAPEAKE          ","0","0","5382","5382","4738","0","0","6 ","2","","2018","0","0","0","550","51C550","","","","0","",
"BB  ","18","02","51","BUCKINGHAM          ","0","0","0","5310","11107","0","0","3 ","2","","2018","5310","0","0","029","51C029","","","","0","",
"BB  ","18","06","51","BUCKINGHAM          ","0","0","0","5895","13083","0","0","3 ","2","","2018","5895","0","0","029","51C029","","","","0","",
"VREX","18","05","51","PRINCE WILLIAM      ","0","0","193","36387","32472","17828900","375904","6 ","2","","2018","0","33356","2838","153","51C153","","","","0","",
"VREX","18","02","51","PRINCE WILLIAM      ","0","0","167","31457","26554","15174861","318421","6 ","2","","2018","0","28837","2453","153","51C153","","","","0","",
"SB  ","18","08","36","ERIE                ","0","0","5904","5904","4385","0","0","3 ","1","","2018","0","0","0","029","36C029","","","","0","",
"RSR ","18","03","36","MONROE              ","0","0","2700","6264","4215","0","0","3 ","1","","2018","3564","0","0","055","36C055","","","","0","",
"SB  ","18","03","36","ERIE                ","0","0","5808","5808","4699","0","0","3 ","1","","2018","0","0","0","029","36C029","","","","0","",
"BHR ","18","02","36","SUFFOLK             ","0","0","0","29","292","0","0","3 ","1","","2018","29","0","0","103","36C103","","","","0","",
"BHR ","18","03","36","SUFFOLK             ","0","0","0","41","344","0","0","3 ","1","","2018","41","0","0","103","36C103","","","","0","",
"CMRR","18","11","36","ULSTER              ","0","0","1","172","401","42624","7680","3 ","1","","2018","0","146","25","111","36C111","INCREASE PASSENGER TRAFFIC & WORKER HOURS DUE TO POLAR EXPRESS EXCURSIONS STARTUP IN NOVEMBER","","","93","",
"NYLE","18","12","36","CATTARAUGUS         ","0","0","0","44","606","11240","445","3 ","1","","2018","0","44","0","009","36C009","","","","0","",
"OCTL","18","12","36","CATTARAUGUS         ","0","0","0","161","382","0","0","3 ","1","","2018","161","0","0","009","36C009","","","","0","",
"MSTR","18","11","36","ST LAWRENCE         ","0","0","132","132","260","0","0","3 ","1","","2018","0","0","0","089","36C089","","","","0","",
"NYCT","18","11","36","RICHMOND            ","0","0","50","50","480","0","0","3 ","1","","2018","0","0","0","085","36C085","","","","0","",
"LI  ","18","11","36","QUEENS              ","0","0","0","713199","1270266","200653087","7477649","6 ","1","","2018","0","713199","0","081","36C081","NOVEMBER 2018 SUMMARY NUMBERS. ON 10-06-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS ADDED 1 WORKER O","N DUTY- RAILROAD EMPLOYEE NON FTAL INJURY (TOTAL = 19). TOATL OF 34 FRA 6180.55A","","180","",
"NYA ","18","11","36","QUEENS              ","0","0","6419","14709","10010","0","0","3 ","1","","2018","8290","0","0","081","36C081","","","","0","",
"SBNX","18","05","36","OTSEGO              ","0","0","0","0","0","0","0","3 ","1","","2018","0","0","0","077","36C077","NONE","","","4","",
"CNYK","18","05","36","OTSEGO              ","0","0","0","0","0","0","0","6 ","1","","2018","0","0","0","077","36C077","NONE","","","4","",
"NYSW","18","05","36","OTSEGO              ","0","0","2868","17714","22754","0","0","3 ","1","","2018","14846","0","0","077","36C077","NONE","","","4","",
"RSR ","18","05","36","MONROE              ","0","0","2640","6200","4665","0","0","3 ","1","","2018","3560","0","0","055","36C055","","","","0","",
"SB  ","18","05","36","ERIE                ","0","0","6528","6528","5959","0","0","3 ","1","","2018","0","0","0","029","36C029","","","","0","",
"FGLK","18","05","36","ONTARIO             ","0","0","1444","5708","10865","0","0","3 ","1","","2018","4264","0","0","069","36C069","","","","0","",
"MSTR","18","05","36","ST LAWRENCE         ","0","0","138","138","619","0","0","3 ","1","","2018","0","0","0","089","36C089","","","","0","",
"SOM ","18","05","36","NIAGARA             ","0","0","0","0","0","0","0","3 ","1","","2018","0","0","0","063","36C063","","","","0","",
"MNJ ","18","05","36","ORANGE              ","0","0","0","874","704","0","0","3 ","1","","2018","874","0","0","071","36C071","","","","0","",
"OHRY","18","05","36","TIOGA               ","0","0","0","161","356","0","0","3 ","1","","2018","161","0","0","107","36C107","","","","0","",
"MNJ ","18","06","36","ORANGE              ","0","0","0","679","507","0","0","3 ","1","","2018","679","0","0","071","36C071","","","","0","",
"MRA ","18","10","55","ROCK                ","0","0","152","609","730","0","0","3 ","4","","2018","457","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND YARD/INDUSTRY SWITCHING.  THIS RESULTS IN A FLUCTUATION IN ","WORKER HOURS AND TRAIN MILES.","","129","",
"CTM ","18","10","55","ROCK                ","0","0","267","267","370","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND INDUSTRY SWITCHING OPERATIONS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS AND TRAIN MILES.  WORKER HOURS INCREASED THIS MONTH DUE TO PERFORMING ADDITIONAL ","EMPLOYEE TRAINING. ","218","",
"SNC ","18","10","55","ROCK                ","0","0","0","0","98","0","0","3 ","4","","2018","0","0","0","105","55C105","TRAIN MILES FOR THIS MONTH WAS ZERO AS THIS RAILROAD IS PREPARING TO DISCONTINUE ALL OPERATIONS.","","","96","",
"MH  ","18","10","55","ROCK                ","0","0","96","788","1959","80344","1826","3 ","4","","2018","208","484","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","159","",
"MCRL","18","10","55","ROCK                ","0","0","378","2854","8829","98304","1985","3 ","4","","2018","1630","846","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES, AND PASSENGERS TRANSPORTED.","","160","",
"SLRG","18","10","55","ROCK                ","0","0","921","5198","5059","46920","391","3 ","4","","2018","3557","720","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND, PASSENGERS TRANSPORTED.","","154","",
"WSOR","18","11","55","DANE                ","0","0","26347","52943","33348","0","0","2 ","4","","2018","26596","0","0","025","55C025","","","","0","",
"BLE ","18","10","55","PORTAGE             ","0","0","1434","14333","11324","0","0","6 ","4","","2018","12899","0","0","097","55C097","","","","0","",
"CEDR","18","07","55","PORTAGE             ","0","0","0","3887","0","0","0","6 ","4","","2018","3887","0","0","097","55C097","","","","0","",
"METW","18","01","55","WALWORTH            ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","127","55C127","NO RAILROAD OPERATIONS IN JANUARY 2018","","","38","",
"METW","18","02","55","WALWORTH            ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","127","55C127","NO RAILROAD OPERATIONS IN FEBRUARY 2018","","","39","",
"BLE ","18","04","55","PORTAGE             ","0","0","1445","12621","10774","0","0","6 ","4","","2018","11176","0","0","097","55C097","","","","0","",
"IPOK","18","02","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"IPTX","18","02","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"IPWI","18","02","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"CTM ","18","02","55","ROCK                ","0","0","805","805","1274","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND INDUSTRY SWITCHING OPERATIONS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS AND TRAIN MILES.  ","","135","",
"WTRM","18","03","42","JEFFERSON           ","0","0","0","0","0","0","0","3 ","2","","2018","0","0","0","065","42C065","","","","0","",
"AVR ","18","03","42","ALLEGHENY           ","0","0","0","6434","7053","0","0","3 ","2","","2018","6434","0","0","003","42C003","
","","","2","",
"DCR ","18","03","42","ALLEGHENY           ","0","0","0","10987","5523","0","0","5 ","2","","2018","10987","0","0","003","42C003","","","","0","",
"OHIO","18","03","42","ALLEGHENY           ","0","0","0","365","392","0","0","3 ","2","","2018","365","0","0","003","42C003","","","","0","",
"SWP ","18","03","42","ALLEGHENY           ","0","0","0","3014","3095","0","0","3 ","2","","2018","3014","0","0","003","42C003","","","","0","",
"PSCC","18","08","42","FRANKLIN            ","0","0","306","306","560","0","0","3 ","2","","2018","0","0","0","055","42C055","","","","0","",
"DCR ","18","05","42","ALLEGHENY           ","0","0","0","11567","5807","0","0","5 ","2","","2018","11567","0","0","003","42C003","","","","0","",
"NHRR","18","04","42","BUCKS               ","0","0","65","614","121","16479","1831","3 ","2","","2018","0","531","18","017","42C017","","","","0","",
"JVRR","18","05","42","NORTHUMBERLAND      ","0","0","0","339","628","0","0","3 ","2","","2018","339","0","0","097","42C097","","","","0","",
"LVRR","18","05","42","NORTHUMBERLAND      ","0","0","0","3906","5544","0","0","3 ","2","","2018","3906","0","0","097","42C097","","","","0","",
"NBER","18","05","42","NORTHUMBERLAND      ","0","0","0","3679","1839","0","0","3 ","2","","2018","3679","0","0","097","42C097","","","","0","",
"NSHR","18","05","42","NORTHUMBERLAND      ","0","0","0","835","5932","0","0","3 ","2","","2018","835","0","0","097","42C097","","","","0","",
"SVRR","18","05","42","NORTHUMBERLAND      ","0","0","0","560","227","0","0","3 ","2","","2018","560","0","0","097","42C097","","","","0","",
"UCIR","18","05","42","NORTHUMBERLAND      ","0","0","0","775","374","0","0","3 ","2","","2018","775","0","0","097","42C097","","","","0","",
"WCOR","18","05","42","TIOGA               ","0","0","60","710","1546","3125","125","3 ","2","","2018","594","56","0","117","42C117","","","","0","",
"WTRM","18","05","42","JEFFERSON           ","0","0","4","24","27","0","0","3 ","2","","2018","20","0","0","065","42C065","","","","0","",
"YARR","18","05","42","JEFFERSON           ","0","0","58","164","198","0","0","3 ","2","","2018","106","0","0","065","42C065","","","","0","",
"OHCR","18","05","42","JEFFERSON           ","0","0","2","2010","2308","0","0","3 ","2","","2018","2008","0","0","065","42C065","INCREASED BUSINESS WITH COAL TRAINS AND EXTRA GARBAGE TRAINS WITH THE ADDITION OF AN EXTRA PAY PERIO","D IN MAY","","108","",
"OSRR","18","05","42","JEFFERSON           ","0","0","0","1405","1785","0","0","3 ","2","","2018","1405","0","0","065","42C065","","","","0","",
"POHC","18","05","42","JEFFERSON           ","0","0","1505","1505","2632","0","0","3 ","2","","2018","0","0","0","065","42C065","INCREASE IN MAN HOURS DUE TO ADDITIONAL STAFF","","","45","",
"RBMN","18","05","42","BERKS               ","0","0","0","20957","27647","123835","5214","3 ","2","","2018","20156","801","0","011","42C011","","","","0","",
"PRSX","18","05","42","FRANKLIN            ","0","0","744","744","248","0","0","6 ","2","","2018","0","0","0","055","42C055","","","","0","",
"AOR ","18","05","42","JEFFERSON           ","0","0","150","150","215","0","0","3 ","2","","2018","0","0","0","065","42C065","","","","0","",
"BPRR","18","05","42","JEFFERSON           ","0","0","14832","38274","33836","0","0","2 ","2","","2018","23442","0","0","065","42C065","","","","0","",
"MRA ","18","02","55","ROCK                ","0","0","120","683","505","0","0","3 ","4","","2018","563","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND YARD/INDUSTRY SWITCHING.  THIS RESULTS IN A FLUCTUATION IN ","WORKER HOURS AND TRAIN MILES.","","129","",
"MMR ","18","04","55","PORTAGE             ","0","0","0","29991","0","0","0","6 ","4","","2018","29991","0","0","097","55C097","","","","0","",
"GTW ","18","02","55","PORTAGE             ","0","0","22158","206265","126983","0","0","6 ","4","","2018","184107","0","0","097","55C097","","","","0","",
"MMR ","18","01","55","PORTAGE             ","0","0","0","27565","0","0","0","6 ","4","","2018","27565","0","0","097","55C097","","","","0","",
"CC  ","18","05","55","PORTAGE             ","0","0","6180","79472","48937","0","0","6 ","4","","2018","72662","0","630","097","55C097","","","","0","",
"CEDR","18","05","55","PORTAGE             ","0","0","0","6177","0","0","0","6 ","4","","2018","6177","0","0","097","55C097","","","","0","",
"CC  ","18","02","55","PORTAGE             ","0","0","6663","75867","43078","0","0","6 ","4","","2018","69204","0","0","097","55C097","","","","0","",
"MCRL","18","02","55","ROCK                ","0","0","664","2907","5191","0","0","3 ","4","","2018","2243","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES, AND PASSENGERS TRANSPORTED.","","160","",
"IC  ","18","11","55","PORTAGE             ","0","0","80802","692981","700027","0","0","6 ","4","","2018","610090","0","2089","097","55C097","","","","0","",
"IC  ","18","03","55","PORTAGE             ","0","0","80856","612402","710192","0","0","6 ","4","","2018","529054","0","2492","097","55C097","","","","0","",
"CC  ","18","04","55","PORTAGE             ","0","0","6212","77007","44548","0","0","6 ","4","","2018","70787","0","8","097","55C097","","","","0","",
"CEDR","18","02","55","PORTAGE             ","0","0","0","5669","0","0","0","6 ","4","","2018","5669","0","0","097","55C097","","","","0","",
"WSOR","18","03","55","DANE                ","0","0","24822","52771","32880","0","0","2 ","4","","2018","27949","0","0","025","55C025","","","","0","",
"GRYR","18","02","55","ROCK                ","0","0","711","4361","3851","0","0","3 ","4","","2018","3650","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","153","",
"SCX ","18","02","55","ROCK                ","0","0","69","69","69","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT TRAINS AND PERFORMS INDUSTRY SWITCHING.  THIS RESULTS IN A FLUC","TUATION IN WORKER HOURS AND TRAIN MILES.","","140","",
"SNC ","18","02","55","ROCK                ","0","0","33","88","959","0","0","3 ","4","","2018","0","0","55","105","55C105","THIS RAILROAD OPERATES SEASONAL PASSENGER EXCURSION TRAINS. THIS RESULTS IN A FLUCTUATION IN WORKER ","HOURS, MILES AND PASSENGERS TRANSPORTED. THIS RAILROAD PREPARED FOR UPCOMING OPERATIONS BUT DID NOT ","OPERATE ANY REVENUE TRAINS DURING THIS MONTH.","245","",
"MH  ","18","02","55","ROCK                ","0","0","44","220","1155","0","0","3 ","4","","2018","176","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","159","",
"WC  ","18","03","55","PORTAGE             ","0","0","69278","783993","424286","0","0","6 ","4","","2018","713886","0","829","097","55C097","","","","0","",
"SLRG","18","03","55","ROCK                ","0","0","805","4260","2920","0","0","3 ","4","","2018","3455","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND, PASSENGERS TRANSPORTED.","","154","",
"SCX ","18","03","55","ROCK                ","0","0","73","73","61","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT TRAINS AND PERFORMS INDUSTRY SWITCHING.  THIS RESULTS IN A FLUC","TUATION IN WORKER HOURS AND TRAIN MILES.","","140","",
"MMR ","18","11","55","PORTAGE             ","0","0","0","34455","0","0","0","6 ","4","","2018","34455","0","0","097","55C097","","","","0","",
"SNC ","18","03","55","ROCK                ","0","0","74","788","1006","20590","290","3 ","4","","2018","0","213","501","105","55C105","THIS RAILROAD OPERATES SEASONAL PASSENGER EXCURSION TRAINS. THIS RESULTS IN A FLUCTUATION IN WORKER ","HOURS, MILES AND PASSENGERS TRANSPORTED. OTHER TRAIN MILES WERE HIGHER DUE TO USING LIGHT ENGINES TO"," ASSIST WITH TRACK INSPECTIONS IN HEAVY SNOW.","245","",
"WSOR","18","04","55","DANE                ","0","0","26603","53601","31383","0","0","2 ","4","","2018","26998","0","0","025","55C025","","","","0","",
"MRA ","18","05","55","ROCK                ","0","0","98","408","671","0","0","3 ","4","","2018","310","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND YARD/INDUSTRY SWITCHING.  THIS RESULTS IN A FLUCTUATION IN ","WORKER HOURS AND TRAIN MILES.","","129","",
"METW","18","06","55","WALWORTH            ","0","0","0","790","0","22830","2283","3 ","4","","2018","0","790","0","127","55C127","","","","0","",
"IPWI","18","05","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"SNC ","18","05","55","ROCK                ","0","0","29","257","701","0","0","3 ","4","","2018","0","0","228","105","55C105","TRAIN MILES AND WORKER HOURS DECLINED THIS MONTH AS THIS RAILROAD IS PREPARING TO DISCONTINUE ALL OP","ERATIONS.","","109","",
"MH  ","18","05","55","ROCK                ","0","0","64","344","1860","0","0","3 ","4","","2018","256","0","24","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","159","",
