"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"TR  ","19","01","39","FRANKLIN            ","0","0","1440","1800","5150","0","0","3 ","2","","2019","360","0","0","049","39C049","","","","0","",
"TZPR","19","01","39","FRANKLIN            ","0","0","9953","9953","9401","0","0","3 ","2","","2019","0","0","0","049","39C049","","","","0","",
"WSRY","19","01","39","FRANKLIN            ","0","0","468","468","138","0","0","3 ","2","","2019","0","0","0","049","39C049","OPERATIONAL CHANGE RESULTING IN HOURS BEING DIFFERENT","","","53","",
"CERA","19","01","39","FRANKLIN            ","0","0","1676","1676","493","0","0","3 ","2","","2019","0","0","0","049","39C049","","","","0","",
"CFE ","19","01","39","FRANKLIN            ","0","0","3097","14568","11444","0","0","3 ","2","","2019","11471","0","0","049","39C049","","","","0","",
"CIND","19","01","39","FRANKLIN            ","0","0","1802","7926","2421","0","0","3 ","2","","2019","6124","0","0","049","39C049","","","","0","",
"GR  ","19","01","39","FRANKLIN            ","0","0","0","420","300","0","0","3 ","2","","2019","420","0","0","049","39C049","","","","0","",
"HESR","19","01","39","FRANKLIN            ","0","0","4312","14414","9156","0","0","3 ","2","","2019","10102","0","0","049","39C049","","","","0","",
"IMRR","19","01","39","FRANKLIN            ","0","0","2840","7218","8901","0","0","3 ","2","","2019","4378","0","0","049","39C049","","","","0","",
"IORY","19","01","39","FRANKLIN            ","0","0","13298","34999","14738","0","0","3 ","2","","2019","21701","0","0","049","39C049","","","","0","",
"ISRR","19","01","39","FRANKLIN            ","0","0","0","6773","4719","0","0","3 ","2","","2019","6773","0","0","049","39C049","","","","0","",
"MMRR","19","01","39","FRANKLIN            ","0","0","0","682","487","0","0","3 ","2","","2019","682","0","0","049","39C049","","","","0","",
"MQT ","19","01","39","FRANKLIN            ","0","0","2502","6679","3703","0","0","3 ","2","","2019","4177","0","0","049","39C049","","","","0","",
"MS  ","19","01","39","FRANKLIN            ","0","0","330","1068","763","0","0","3 ","2","","2019","738","0","0","049","39C049","","","","0","",
"OTVR","19","01","39","FRANKLIN            ","0","0","0","1352","1365","0","0","3 ","2","","2019","1352","0","0","049","39C049","SIGNIFICANT CUSTOMER IDLED THEIR BUSINESS DURING THE ENTIRE MONTH OF JANUARY, 2019, RESULTING IN THE"," LOWER MAN HOURS REPORTED.","","126","",
"AB  ","19","02","39","SUMMIT              ","0","0","1725","3625","1118","0","0","3 ","2","","2019","1900","0","0","153","39C153","","","","0","",
"HVSR","19","01","39","ATHENS              ","0","0","0","0","399","0","0","3 ","2","","2019","0","0","0","009","39C009","OFF SEASON","","","10","",
"CCRL","19","02","39","CUYAHOGA            ","0","0","733","733","426","0","0","3 ","2","","2019","0","0","0","035","39C035","","","","0","",
"CHB ","19","02","39","CUYAHOGA            ","0","0","8","8","18","0","0","3 ","2","","2019","0","0","0","035","39C035","","","","0","",
"CVSX","19","02","39","SUMMIT              ","0","0","6","1107","551","129396","3549","3 ","2","","2019","0","1101","0","153","39C153","SCENIC TRAINS RAN SATURDAYS AND SUNDAYS 2 TRIPS EACH.  RAN 8 EXTRA TRAINS.","","","74","",
"SV  ","19","02","51","AUGUSTA             ","0","0","0","738","488","0","0","3 ","2","","2019","738","0","0","015","51C015","","","","0","",
"BB  ","19","02","51","BUCKINGHAM          ","0","0","0","4930","12083","0","0","3 ","2","","2019","4930","0","0","029","51C029","","","","0","",
"BCR ","19","03","51","NORTHAMPTON         ","0","0","0","0","0","0","0","3 ","2","","2019","0","0","0","131","51C131","","","","0","",
"VREX","19","01","51","PRINCE WILLIAM      ","0","0","176","31729","24881","12524905","262849","6 ","2","","2019","0","30355","1198","153","51C153","","","","0","",
"NPB ","19","04","51","CHESAPEAKE          ","0","0","4090","4090","4486","0","0","6 ","2","","2019","0","0","0","550","51C550","","","","0","",
"VREX","19","04","51","PRINCE WILLIAM      ","0","0","193","34901","28416","17572063","368561","6 ","2","","2019","0","33391","1317","153","51C153","","","","0","",
"SV  ","19","05","51","AUGUSTA             ","0","0","0","864","480","0","0","3 ","2","","2019","864","0","0","015","51C015","","","","0","",
"NPB ","19","02","51","CHESAPEAKE          ","0","0","4638","4638","4569","0","0","6 ","2","","2019","0","0","0","550","51C550","","","","0","",
"BCR ","19","02","51","NORTHAMPTON         ","0","0","0","0","0","0","0","3 ","2","","2019","0","0","0","131","51C131","","","","0","",
"SV  ","19","01","51","AUGUSTA             ","0","0","0","852","472","0","0","3 ","2","","2019","852","0","0","015","51C015","","","","0","",
"NPB ","19","01","51","CHESAPEAKE          ","0","0","5659","5659","5282","0","0","6 ","2","","2019","0","0","0","550","51C550","","","","0","",
"BB  ","19","01","51","BUCKINGHAM          ","0","0","0","5610","13502","0","0","3 ","2","","2019","5610","0","0","029","51C029","","","","0","",
"BB  ","19","03","51","BUCKINGHAM          ","0","0","0","5378","12867","0","0","3 ","2","","2019","5378","0","0","029","51C029","55A'S ARE FOR TWO SEPARATE EVENTS ON THE SAME DAY. THEY ARE BOTH BELIEVED TO BE TRESPASSER SUICIDES.","  WE ARE AWAITING THE RELEASE OF POLICE REPORTS FOR BOTH, WHICH ARE DELAYED, AWAITING AUTOPSY REPORT","S.  55A'S WILL BE AMENDED UPON RECEIPT OF REPORTS.","250","",
"ARDJ","19","07","50","FRANKLIN            ","0","0","0","0","12719","0","0","3 ","1","","2019","0","0","0","011","50C011","","","","0","",
"ARDJ","19","03","50","FRANKLIN            ","0","0","0","0","10752","0","0","3 ","1","","2019","0","0","0","011","50C011","","","","0","",
"GMRC","19","07","50","CHITTENDEN          ","0","0","654","3517","5410","92684","3086","3 ","1","","2019","1987","872","4","007","50C007","#17 IS HIGHER THAN JUNE 2019, DUE TO INCREASED ADVERTISING, MORE PEOPLE ATTENEDED THE PASSENGER DINN","ER TRAIN. ","","109","",
"ARDJ","19","02","50","FRANKLIN            ","0","0","0","0","10520","0","0","3 ","1","","2019","0","0","0","011","50C011","","","","0","",
"NECR","19","02","50","FRANKLIN            ","0","0","998","19365","13234","0","0","3 ","1","","2019","18367","0","0","011","50C011","INCREASE IN MAN HOURS DUE TO AN EXTRA PAY PERIOD","","","48","",
"CLP ","19","06","50","CHITTENDEN          ","0","0","764","2602","2720","0","0","3 ","1","","2019","1798","0","40","007","50C007","","","","0","",
"NYOG","19","06","50","CHITTENDEN          ","0","0","0","455","463","0","0","3 ","1","","2019","455","0","0","007","50C007","","","","0","",
"WACR","19","06","50","CHITTENDEN          ","0","0","193","2201","3560","0","0","3 ","1","","2019","2008","0","0","007","50C007","#11 IS LOWER THAN MAY 2019, WORK PROJECTS WERE GOING ON IN MAY, JUNE THE WORK PROJECT DECREASED. ","","","96","",
"VTR ","19","06","50","CHITTENDEN          ","0","0","1833","7371","16781","0","0","3 ","1","","2019","5502","0","36","007","50C007","","","","0","",
"VTR ","19","03","50","CHITTENDEN          ","0","0","2177","8233","26377","0","0","3 ","1","","2019","6056","0","0","007","50C007",".","","","1","",
"ARDJ","19","01","50","FRANKLIN            ","0","0","0","0","11647","0","0","3 ","1","","2019","0","0","0","011","50C011","","","","0","",
"GMRC","19","01","50","CHITTENDEN          ","0","0","1139","3345","3199","0","0","3 ","1","","2019","2064","0","142","007","50C007","#13. 1139 IS CORRECT, YARD SWITCHING MILES FLUXUATE DUE TO WEATHER AND PROJECTS.","","","80","",
"NYOG","19","01","50","CHITTENDEN          ","0","0","0","945","514","0","0","3 ","1","","2019","945","0","0","007","50C007","","","","0","",
"WACR","19","01","50","CHITTENDEN          ","0","0","362","4927","2089","0","0","3 ","1","","2019","4565","0","0","007","50C007","","","","0","",
"VTR ","19","01","50","CHITTENDEN          ","0","0","2476","7760","18030","0","0","3 ","1","","2019","5284","0","0","007","50C007","","","","0","",
"CLP ","19","01","50","CHITTENDEN          ","0","0","1199","3260","2174","0","0","3 ","1","","2019","2061","0","0","007","50C007","","","","0","",
"NECR","19","01","50","FRANKLIN            ","0","0","842","19965","10853","0","0","3 ","1","","2019","19123","0","0","011","50C011","","","","0","",
"NYOG","19","04","50","CHITTENDEN          ","0","0","0","600","658","0","0","3 ","1","","2019","600","0","0","007","50C007","","","","0","",
"NECR","19","04","50","FRANKLIN            ","0","0","866","19535","12013","0","0","3 ","1","","2019","18669","0","0","011","50C011","","","","0","",
"WACR","19","07","50","CHITTENDEN          ","0","0","281","3078","3016","0","0","3 ","1","","2019","2797","0","0","007","50C007","#11 IS HIGHER THAN JUNE DUE TO DECREASED WORK PROJECTS, JULY THE PROJECTS PICKED UP CAUSING INCREASE",".","","101","",
"GMRC","19","06","50","CHITTENDEN          ","0","0","670","3118","5289","73984","1049","3 ","1","","2019","1661","760","27","007","50C007","DUE TO INCREASE  IN PASSENGER TRAINS, #15, IS HIGHER THAN LAST MONTH.  DUE TO DECREASE IN PRODUCTS #","11 IS LOWER THAN LAST MONTH.","","128","",
"VTR ","19","07","50","CHITTENDEN          ","0","0","1799","7709","17612","0","0","3 ","1","","2019","5842","0","68","007","50C007","","","","0","",
"NECR","19","06","50","FRANKLIN            ","0","0","852","20548","11133","0","0","3 ","1","","2019","19696","0","0","011","50C011","","","","0","",
"CLP ","19","09","50","CHITTENDEN          ","0","0","638","2591","2697","0","0","3 ","1","","2019","1953","0","0","007","50C007","","","","0","",
"GMRC","19","08","50","CHITTENDEN          ","0","0","723","3780","7304","104056","1575","3 ","1","","2019","2136","921","0","007","50C007","#15 IS HIGHER THAN JULY DUE TO PAY PERIODS. JULY HAD 2 PAY PERIODS. AUGUST HAD 3 PAY PERIODS. ","","","93","",
"NYOG","19","02","50","CHITTENDEN          ","0","0","0","600","938","0","0","3 ","1","","2019","600","0","0","007","50C007","","","","0","",
"VTR ","19","02","50","CHITTENDEN          ","0","0","1958","7965","19524","0","0","3 ","1","","2019","6007","0","0","007","50C007","","","","0","",
"WACR","19","02","50","CHITTENDEN          ","0","0","245","3965","2766","0","0","3 ","1","","2019","3720","0","0","007","50C007","#15 IS HIGHER THAN JANUARY DUE TO PROJECTS. #13 IS LOWER THAN JANUARY AS THERE WERE PROJECTS GOING O","N LESS YARD SWITCHING WAS DONE","","130","",
"CLP ","19","02","50","CHITTENDEN          ","0","0","1064","2970","2942","0","0","3 ","1","","2019","1906","0","0","007","50C007","DUE TO PROJECTS #15 IS HIGHER THAN AVERAGE","","","42","",
"GMRC","19","02","50","CHITTENDEN          ","0","0","1235","3404","3340","0","0","3 ","1","","2019","2169","0","0","007","50C007","","","","0","",
"CMTY","19","04","48","TRAVIS              ","0","0","0","33378","2000","1807846","72897","6 ","5","","2019","0","33378","0","453","48C453","ITEM # 16 AND ITEM #17 DECREASED FROM PREVIOUS MONTH DUE TO REGULAR SCHEDULED TRAINS (NO SPECIAL EVE","NTS)","","104","",
"JCIV","19","05","48","HARRIS              ","0","0","62","62","1112","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"SGSC","19","07","48","HARRIS              ","0","0","17174","17174","19516","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"SSC ","19","07","48","TAYLOR              ","0","0","0","126","573","0","0","3 ","5","","2019","126","0","0","441","48C441","","","","0","",
"TXOR","19","07","48","NOLAN               ","0","0","0","272","880","0","0","3 ","5","","2019","272","0","0","353","48C353","","","","0","",
"BRG ","19","08","48","CAMERON             ","0","0","8082","8082","6482","0","0","3 ","5","","2019","0","0","0","061","48C061","","","","0","",
"ATCX","19","07","48","WILLIAMSON          ","0","0","2","279","972","69947","1514","3 ","5","","2019","0","277","0","491","48C491","OPERATED SIX TRAINS TO BERTRAM AND RETURN.","","","42","",
"ZZCA","19","07","48","HARRIS              ","0","0","1550","1550","2677","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"WATX","19","07","48","HARRIS              ","0","0","27157","27157","19126","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"MCSA","19","07","48","POLK                ","0","0","45","225","495","0","0","3 ","5","","2019","180","0","0","373","48C373","","","","0","",
"ANR ","19","07","48","ANGELINA            ","0","0","182","364","1368","0","0","3 ","5","","2019","182","0","0","005","48C005","","","","0","",
"TEXR","19","07","48","TARRANT             ","0","0","0","37691","920","677664","41818","6 ","5","","2019","0","37691","0","439","48C439","AMENDED: INADVERTANTLY INCLUDED 6180.55A FROM AUGUST.","","","53","",
"CGIV","19","07","48","HARRIS              ","0","0","41","41","378","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"EBRR","19","07","48","CHAMBERS            ","0","0","254","254","743","0","0","3 ","5","","2019","0","0","0","071","48C071","ADDED A FOURTH MEMBER TO THE RAIL CREW.","","","39","",
"WTJR","19","08","48","TARRANT             ","0","0","170","1125","1404","0","0","3 ","5","","2019","955","0","0","439","48C439","","","","0","",
"RVSC","19","08","48","HIDALGO             ","0","0","0","1401","4306","0","0","3 ","5","","2019","1401","0","0","215","48C215","DIFFERNCE IN MILES TRAVELED FROM PRIOR MONTH IS DUE TO LESS TONNAGE MOVED","","","73","",
"GRD ","19","05","48","LA SALLE            ","0","0","125","125","1849","0","0","3 ","5","","2019","0","0","0","283","48C283","","","","0","",
"FRRV","19","05","48","HARRIS              ","0","0","88","88","481","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"TSWS","19","07","48","DALLAS              ","0","0","26808","31272","16832","0","0","3 ","5","","2019","0","0","4464","113","48C113","","","","0","",
"HHRV","19","08","48","MEDINA              ","0","0","1098","1098","1098","0","0","3 ","5","","2019","0","0","0","325","48C325","","","","0","",
"ZZCA","19","08","48","HARRIS              ","0","0","1485","1485","2829","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"TXPF","19","09","48","TOM GREEN           ","0","0","654","7106","2462","0","0","3 ","5","","2019","6452","0","0","451","48C451","NO REPORTABLE ACCIDENTS OR INCIDENTS THIS MONTH. HOURS AND MILES ARE DUE TO SPECAIL PROJECTS AND CUS","TOMER ORDER VOLUMES.","","120","",
"WURR","19","02","41","WALLOWA             ","0","0","0","0","48","0","0","3 ","8","","2019","0","0","0","063","41C063","WALLOWA UNION RAILROAD ONLY OPERATES BETWEEN APRIL AND OCTOBER OF ANY GIVEN YEAR.","","","81","",
"SUVX","19","01","41","BAKER               ","0","0","0","0","0","0","0","3 ","8","","2019","0","0","0","001","41C001","SUMPTER VALLEY RAILROAD DID NOT OPERATE TRAINS IN JANUARY 2019.","","","63","",
"CBR ","19","01","41","COOS                ","0","0","190","2490","3155","0","0","3 ","8","","2019","2300","0","0","011","41C011","HOURS ARE UP FROM NEW HIRE","","","26","",
"OERR","19","01","41","MALHEUR             ","0","0","1180","1180","570","0","0","3 ","8","","2019","0","0","0","045","41C045","","","","0","",
"CORP","19","01","41","DOUGLAS             ","0","0","0","18177","9526","0","0","3 ","8","","2019","18177","0","0","019","41C019","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"PNWR","19","01","41","MARION              ","0","0","8939","35222","23631","0","0","2 ","8","","2019","26283","0","0","047","41C047","SEE ATTACHED FORMS","","","18","",
"PT  ","19","03","41","MULTNOMAH           ","0","0","1260","1325","1426","0","0","3 ","8","","2019","65","0","0","051","41C051","","","","0","",
"COP ","19","01","41","CROOK               ","0","0","9","339","485","0","0","3 ","8","","2019","330","0","0","013","41C013","","","","0","",
"CBR ","19","02","41","COOS                ","0","0","190","2490","2692","0","0","3 ","8","","2019","2300","0","0","011","41C011","","","","0","",
"CVLY","19","01","41","CLACKAMAS           ","0","0","0","230","532","0","0","3 ","8","","2019","230","0","0","005","41C005","","","","0","",
"CHCX","19","08","53","LEWIS               ","0","0","0","361","203","17700","1192","3 ","8","","2019","0","361","0","041","53C041","","","","0","",
"PCC ","19","07","53","WHITMAN             ","0","0","0","1751","2904","0","0","3 ","8","","2019","1751","0","0","075","53C075","","","","0","",
"CLC ","19","08","53","COWLITZ             ","0","0","3957","3957","2245","0","0","3 ","8","","2019","0","0","0","015","53C015","","","","0","",
"POVA","19","05","53","PEND OREILLE        ","0","0","0","1260","2450","0","0","3 ","8","","2019","1260","0","0","051","53C051","EXCURSION TRAINS ARE OPERATED OVER THE POVA LINE PERIODICALLY, NOT ALL MONTHS WILL SHOW PASSENGER IN","FORMATION.","","110","",
"MVT ","19","05","53","SKAGIT              ","0","0","2","2","4","0","0","3 ","8","","2019","0","0","0","057","53C057","YARD SWITCHING","","","14","",
"LS  ","19","05","53","COWLITZ             ","0","0","6141","6141","3672","0","0","3 ","8","","2019","0","0","0","015","53C015","","","","0","",
"LWAT","19","05","53","WHATCOM             ","0","0","0","3","0","111","37","3 ","8","","2019","0","3","0","073","53C073","","","","0","",
"STPP","19","09","53","STEVENS             ","0","0","0","5990","3024","0","0","5 ","8","","2019","5990","0","0","065","53C065","","","","0","",
"STPP","19","08","53","STEVENS             ","0","0","0","5790","3318","0","0","5 ","8","","2019","5790","0","0","065","53C065","","","","0","",
"SNVX","19","08","53","KING                ","0","0","25","370","698","33073","3236","3 ","8","","2019","0","345","0","033","53C033","REGULAR OPERATIONS.","","","19","",
"CLC ","19","07","53","COWLITZ             ","0","0","4639","4639","4424","0","0","3 ","8","","2019","0","0","0","015","53C015","","","","0","",
"SCR ","19","08","53","KING                ","0","0","0","32169","11279","10920876","397970","6 ","8","","2019","0","32169","0","033","53C033","THERE WERE NO REPORTABLE ACCIDENTS OR INCIDENTS FOR AUGUST 2019. ","","","64","",
"SLGW","19","04","49","SALT LAKE           ","0","0","528","1144","704","0","0","3 ","7","","2019","616","0","0","035","49C035","","","","0","",
"UFRC","19","04","49","SALT LAKE           ","0","0","141","112283","15448","8630440","431522","6 ","7","","2019","0","112142","0","035","49C035","","","","0","",
"SLGW","19","03","49","SALT LAKE           ","0","0","504","1092","672","0","0","3 ","7","","2019","588","0","0","035","49C035","","","","0","",
"UFRC","19","02","49","SALT LAKE           ","0","0","141","106252","15454","8036640","401837","6 ","7","","2019","0","106111","0","035","49C035","","","","0","",
"UTAH","19","01","49","UTAH                ","0","0","4260","13303","7858","0","0","3 ","7","","2019","9043","0","0","049","49C049","NO INJURIES OR ILLNESSES","","","24","",
"SL  ","19","01","49","UTAH                ","0","0","1452","1452","242","0","0","3 ","7","","2019","0","0","0","049","49C049","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"UTAX","19","01","49","SALT LAKE           ","0","0","0","84171","0","3006626","1352813","3 ","7","","2019","0","84171","0","035","49C035","NORMAL LIGHT RAIL PASSENGER SERVICES
UPDATED  6180.55A FROM 9/18,1/15,3/15,3/18  ALSO INCLUDED IS U","PDATED .57 FOR 11212018","","123","",
"SLGW","19","01","49","SALT LAKE           ","0","0","720","1364","736","0","0","3 ","7","","2019","644","0","0","035","49C035","","","","0","",
"UCRY","19","03","49","WEBER               ","0","0","2876","2876","5947","0","0","3 ","7","","2019","0","0","0","057","49C057","","","","0","",
"UTAH","19","04","49","UTAH                ","0","0","3432","12655","8872","0","0","3 ","7","","2019","9223","0","0","049","49C049","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"SL  ","19","04","49","UTAH                ","0","0","1320","1320","165","0","0","3 ","7","","2019","0","0","0","049","49C049","PLEASE SEE THE ATTACHED FORM 57 AND F55A","","","40","",
"UTAH","19","08","49","UTAH                ","0","0","3642","13035","9468","0","0","3 ","7","","2019","9393","0","0","049","49C049","PLEASE SEE ATTACHED FORMS 6180.54 AND 6180.81. THE REASON FOR THE FLUCTUATION IN HOURS IS BECAUSE OF"," THREE (3) PAY PERIODS IN THE MONTH.","","136","",
"UTAX","19","06","49","SALT LAKE           ","0","0","0","79672","0","2054052","1155260","3 ","7","","2019","0","79672","0","035","49C035","NORMAL LIGHTRAIL OPERATION","","","26","",
"SBG ","19","07","49","SALT LAKE           ","0","0","58","58","324","0","0","3 ","7","","2019","0","0","0","035","49C035","","","","0","",
"SL  ","19","07","49","UTAH                ","0","0","1518","1518","190","0","0","3 ","7","","2019","0","0","0","049","49C049","NO INURIES OR ILLNESSES TO REPORT","","","33","",
"UTAH","19","07","49","UTAH                ","0","0","3588","13177","8567","0","0","3 ","7","","2019","9589","0","0","049","49C049","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"UTAX","19","05","49","SALT LAKE           ","0","0","0","82174","0","2290600","1288302","3 ","7","","2019","0","82174","0","035","49C035","","","","0","",
"UFRC","19","05","49","SALT LAKE           ","0","0","141","123503","16083","8518720","425936","6 ","7","","2019","0","123362","0","035","49C035","","","","0","",
"UTAX","19","02","49","SALT LAKE           ","0","0","0","76290","0","2311423","1300013","3 ","7","","2019","0","76290","0","035","49C035","NORMAL LIGHT RAIL OPERATION","","","27","",
"UTAH","19","02","49","UTAH                ","0","0","3600","12220","9627","0","0","3 ","7","","2019","8620","0","0","049","49C049","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"SL  ","19","02","49","UTAH                ","0","0","1320","1320","165","0","0","3 ","7","","2019","0","0","0","049","49C049","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"SVRR","19","02","42","NORTHUMBERLAND      ","0","0","0","55","113","0","0","3 ","2","","2019","55","0","0","097","42C097","MILES ARE LOWER DUE TO CANCELLATION OF SOME SERVICE DAYS.","","","57","",
"UCIR","19","02","42","NORTHUMBERLAND      ","0","0","0","920","621","0","0","3 ","2","","2019","920","0","0","097","42C097","","","","0","",
"SRC ","19","05","42","LANCASTER           ","0","0","0","1291","13655","155034","17226","3 ","2","","2019","126","1152","13","071","42C071","","","","0","",
"CORY","19","04","42","LANCASTER           ","0","0","14","18","185","0","0","3 ","2","","2019","4","0","0","071","42C071","","","","0","",
"PN  ","19","03","42","MONTGOMERY          ","0","0","105","830","816","0","0","3 ","2","","2019","725","0","0","091","42C091","MORE HOURS DUE TO NEW EMPLOYEE TRAINING.","","","40","",
"BVRY","19","03","42","CHESTER             ","0","0","1365","1365","2727","0","0","3 ","2","","2019","0","0","0","029","42C029","","","","0","",
"PN  ","19","02","42","MONTGOMERY          ","0","0","101","831","731","0","0","3 ","2","","2019","730","0","0","091","42C091","","","","0","",
"RBMN","19","02","42","BERKS               ","0","0","0","21195","30602","40985","2747","3 ","2","","2019","21016","179","0","011","42C011","","","","0","",
"HKGX","19","05","42","BERKS               ","0","0","0","75","562","0","0","3 ","2","","2019","75","0","0","011","42C011","","","","0","",
"PRSX","19","02","42","FRANKLIN            ","0","0","720","720","661","0","0","6 ","2","","2019","0","0","0","055","42C055","","","","0","",
"TYBR","19","07","42","BUCKS               ","0","0","0","21","336","0","0","3 ","2","","2019","21","0","0","017","42C017","","","","0","",
"CHR ","19","03","42","CARBON              ","0","0","528","954","487","0","0","3 ","2","","2019","426","0","0","025","42C025","","","","0","",
"SNCX","19","04","42","LACKAWANNA          ","0","0","6","76","4919","10604","857","3 ","2","","2019","0","65","5","069","42C069","SEASONAL OPERATION","","","18","",
"SWP ","19","04","42","ALLEGHENY           ","0","0","0","4092","3324","0","0","3 ","2","","2019","4092","0","0","003","42C003","","","","0","",
"SEPA","19","03","42","PHILADELPHIA        ","0","0","0","460675","330104","38705054","2867041","6 ","2","","2019","0","460675","0","101","42C101","","","","0","",
"STRT","19","08","42","YORK                ","0","0","0","16","0","110","42","3 ","2","","2019","0","16","0","133","42C133","SEASONAL TOURIST EXCURSIONS. ","","","28","",
"SRC ","19","08","42","LANCASTER           ","0","0","0","2178","14174","364113","40457","3 ","2","","2019","180","1989","9","071","42C071","","","","0","",
"URR ","19","08","42","ALLEGHENY           ","0","0","6152","9915","43786","0","0","3 ","2","","2019","3763","0","0","003","42C003","","","","0","",
"WAKS","19","08","42","BERKS               ","0","0","6","138","0","2142","357","3 ","2","","2019","0","132","0","011","42C011","NO WORKER HOURS, ALL `CLASS H` VOLUNTEERS. ","","","42","",
"PAM ","19","08","42","ALLEGHENY           ","0","0","5","5","240","0","0","3 ","2","","2019","0","0","0","003","42C003","","","","0","",
"SH  ","19","08","42","DAUPHIN             ","0","0","390","390","2915","0","0","3 ","2","","2019","0","0","0","043","42C043","","","","0","",
"SEPA","19","08","42","PHILADELPHIA        ","0","0","0","468950","320873","38545052","2855189","6 ","2","","2019","0","468950","0","101","42C101","","","","0","",
"UCIR","19","06","42","NORTHUMBERLAND      ","0","0","0","606","400","0","0","3 ","2","","2019","606","0","0","097","42C097","","","","0","",
"JVRR","19","06","42","NORTHUMBERLAND      ","0","0","0","259","577","0","0","3 ","2","","2019","259","0","0","097","42C097","","","","0","",
"CTXR","19","07","48","MCCULLOCH           ","0","0","30","95","709","0","0","3 ","5","","2019","65","0","0","307","48C307","","","","0","",
"TC  ","19","08","48","BELL                ","0","0","1095","1095","2290","0","0","3 ","5","","2019","0","0","0","027","48C027","","","","0","",
"JCIV","19","08","48","HARRIS              ","0","0","60","60","879","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"DART","19","05","48","DALLAS              ","0","0","0","176268","46759","7114873","887870","3 ","5","","2019","0","176268","0","113","48C113","","","","0","",
"SGSC","19","05","48","HARRIS              ","0","0","17174","17174","18803","0","0","3 ","5","","2019","0","0","0","201","48C201","STARTING MAY 2019, THE JEFFERSON TERMINAL IN VIDOR, TX WAS MOVED TO AN FRA REGULATED SITE.  FRA HOUR","S AND MILEAGE INCREASED DUE TO AN ADDITIONAL 20 EMPLOYEES UNDER HOURS OF SERVICE.","","181","",
"AWRR","19","06","48","TRAVIS              ","0","0","7187","15432","8363","0","0","3 ","5","","2019","8245","0","0","453","48C453","","","","0","",
"LBWR","19","06","48","LUBBOCK             ","0","0","1873","4405","5358","0","0","3 ","5","","2019","2532","0","0","303","48C303","","","","0","",
"PVS ","19","06","48","REEVES              ","0","0","832","938","152","0","0","3 ","5","","2019","106","0","0","389","48C389","","","","0","",
"LDLV","19","05","48","HARRIS              ","0","0","0","0","0","0","0","6 ","5","","2019","0","0","0","201","48C201","CURRENT LDLV IS NOT ACTIVELY OPERATING. ANTICIPATE STARTING ACTIVITY IN NEAR FUTURE.","","","84","",
"BNSF","19","06","48","TARRANT             ","0","0","1105111","14434781","6847414","0","0","1 ","5","","2019","13329670","0","0","439","48C439","","","","0","",
"RLGX","19","05","48","HARRIS              ","0","0","4452","4452","742","0","0","3 ","5","","2019","0","0","0","201","48C201","","","","0","",
"MRLS","19","05","48","WILSON              ","0","0","154","154","132","0","0","3 ","5","","2019","0","0","0","493","48C493","","","","0","",
"RVSC","19","04","48","HIDALGO             ","0","0","0","2112","4304","0","0","3 ","5","","2019","2112","0","0","215","48C215","","","","0","",
"GRR ","19","06","48","WILLIAMSON          ","0","0","1089","1089","1451","0","0","3 ","5","","2019","0","0","0","491","48C491","","","","0","",
"BLR ","19","06","48","HOPKINS             ","0","0","69","531","576","0","0","3 ","5","","2019","462","0","0","223","48C223","","","","0","",
"HOB ","19","06","48","RUSK                ","0","0","27","207","191","0","0","3 ","5","","2019","180","0","0","401","48C401","","","","0","",
"GRVV","19","03","48","TARRANT             ","0","0","0","739","2651","148581","5146","3 ","5","","2019","0","739","0","439","48C439","INCREASE IN TOTALS DO TO OPERATIONS BEGINNING AFTER THE SHUT DOWN PERIOD.","","","73","",
"GTLS","19","04","48","JEFFERSON           ","0","0","77","77","1010","0","0","3 ","5","","2019","0","0","0","245","48C245","","","","0","",
"BLR ","19","04","48","HOPKINS             ","0","0","93","711","707","0","0","3 ","5","","2019","618","0","0","223","48C223","","","","0","",
"HOB ","19","04","48","RUSK                ","0","0","43","328","269","0","0","3 ","5","","2019","285","0","0","401","48C401","","","","0","",
"GRR ","19","03","48","WILLIAMSON          ","0","0","1143","1143","1505","0","0","3 ","5","","2019","0","0","0","491","48C491","","","","0","",
